user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x21828411,x1551788338029334528,26/07/2022 04:35,ledell,@dorcasmariew https://t.co/7Ec3AIDwQm,Twitter Web App,,x1551582774120914944,x897804037227241472,dorcasmariew,FALSE,FALSE,0,0,,,,,,,,http://pbs.twimg.com/tweet_video_thumb/FYkPRFGUIAAWBTN.jpg,https://t.co/7Ec3AIDwQm,https://twitter.com/ledell/status/1551788338029334528/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/FYkPRFGUIAAWBTN.jpg,https://t.co/7Ec3AIDwQm,https://twitter.com/ledell/status/1551788338029334528/photo/1,,x897804037227241472,dorcasmariew,qme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551788338029334528,Erin LeDell,America,"Chief #MachineLearning Scientist @h2oai <U+0001F30A> open source AI & #AutoML.
PhD in #biostatistics @UCBerkeley, founder @wimlds, co-founder @RLadiesGlobal. 
<U+0001F3D5><U+FE0F><U+0001F98B><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",https://t.co/VsoswZOV6e,FALSE,11187,7158,408,4650,13080,25/02/2009 02:54,FALSE,https://t.co/VsoswZOV6e,https://github.com/ledell,,https://pbs.twimg.com/profile_banners/21828411/1618465465,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1292586271928270849/NE7TMX-h_normal.png
x19688785,x1546636778869821440,11/07/2022 23:25,mekadon2020,"@Crixtover @abieyuwaart Use this too 
https://t.co/TgW6OlpTRO",Twitter for iPhone,,,,,FALSE,TRUE,0,1,,,,,virustotal.com/gui/home/url,https://t.co/TgW6OlpTRO,https://www.virustotal.com/gui/home/url,,,,,,,,,x1365418560328114180 x3221062905 x1335056326918107138,Darkmythst1 Crixtover abieyuwaart,en,,,,,,,,,,,,,,,,x1546636655846535169,"@Crixtover @abieyuwaart Use this too 
https://t.co/TgW6OlpTRO",11/07/2022 23:24,Twitter Web App,2,1,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1546636778869821440,<U+0001F3C0>Emeka Chiedu,America,"Let’s chat <U+0001F4AC> Ed on #NFTs, #MetaVerse, #BlockChainGaming, #IoT & #Crypto!! #IRL to #DigL & back…",https://t.co/8pE9HYVf92,FALSE,1300,2668,17,4923,16459,29/01/2009 01:20,FALSE,https://t.co/8pE9HYVf92,https://beacons.page/mekadon,,https://pbs.twimg.com/profile_banners/19688785/1644852393,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1392369732301512704/AaEURgVf_normal.jpg
x839942645883551744,x1551690349613142024,25/07/2022 22:06,_TanHo,@asmae_toumi The Hadleyest possible book signing and I love it so much <U+0001F929><U+0001F929><U+0001F929> https://t.co/V1eqkJX6sR,Twitter for iPhone,,x1551688290889355264,x896072378844934144,asmae_toumi,FALSE,FALSE,14,0,,,,,,,,http://pbs.twimg.com/media/FYi2JfyXkAcGJ7c.jpg,https://t.co/V1eqkJX6sR,https://twitter.com/_TanHo/status/1551690349613142024/photo/1,photo,http://pbs.twimg.com/media/FYi2JfyXkAcGJ7c.jpg,https://t.co/V1eqkJX6sR,https://twitter.com/_TanHo/status/1551690349613142024/photo/1,,x896072378844934144,asmae_toumi,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551690349613142024,tantastic::rstudio_conf(),America,"list(""ML Eng @ZelusAnalytics"", ""nflverse"", ""ffverse"", ""@dynastyprocess"", ""https://t.co/cpLyf0nNTC"", ""r-pkgs"", ""shiny"", ""@r4dscommunity"", ""pumpkin carver"", ""he/him"")",https://t.co/76SSC0Fq0C,FALSE,2952,419,86,4831,12906,09/03/2017 20:55,FALSE,https://t.co/76SSC0Fq0C,http://tanho.ca,,https://pbs.twimg.com/profile_banners/839942645883551744/1634564079,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1058085450156371969/sA9dxsbK_normal.jpg
x1478348726594949132,x1551876548331970561,26/07/2022 10:26,TeslaDuBois,"How do syllabi reproduce the exclusions of #geography? A<U+0001F9F5>presenting findings from our paper on ""intro to geog"" cour… https://t.co/vBPwrPSXCO",Twitter for Android,,,,,FALSE,TRUE,0,31,,,geography,,,,,,,,,,,,,x1203057789863526400,queergeog,en,,,,,,,,,,,,,,,,x1551585401378287616,"How do syllabi reproduce the exclusions of #geography? A<U+0001F9F5>presenting findings from our paper on ""intro to geog"" cour… https://t.co/vBPwrPSXCO",25/07/2022 15:09,Twitter Web App,112,31,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551876548331970561,Tesla DuBois,America,,,FALSE,41,250,3,154,272,04/01/2022 12:54,FALSE,,,,,,http://pbs.twimg.com/profile_images/1478353397455757316/_NyKEIpU_normal.jpg
x422191757,x1551704596229378049,25/07/2022 23:02,pollovoraz,A former Google data scientist says you can use big data to find happiness and success https://t.co/SaIgCObTxL https://t.co/tv8l9Xxj1P,Twitter for Android,,,,,FALSE,TRUE,0,3,,,,,fastcompany.com/90768654/a-for…,https://t.co/SaIgCObTxL,https://www.fastcompany.com/90768654/a-former-google-data-scientist-says-you-can-use-big-data-to-find-happiness-and-success,,,,,,,,,x20167623,kdnuggets,en,,,,,,,,,,,,,,,,x1551703856765194240,A former Google data scientist says you can use big data to find happiness and success https://t.co/SaIgCObTxL https://t.co/tv8l9Xxj1P,25/07/2022 23:00,Buffer,10,3,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551704596229378049,jorge castro,America,Amante de los datos<U+0001F913>,,FALSE,201,965,4,5151,2379,26/11/2011 23:10,FALSE,,,,https://pbs.twimg.com/profile_banners/422191757/1431880530,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000047136665/134d30f74574e04d5a297be05c11210c_normal.jpeg
x347907103,x1551871473576513538,26/07/2022 10:06,MichaelEmbry,"The Writer's Digest team has witnessed many writing mistakes over the years, so we started this series to help iden… https://t.co/Y0JM0RvRdQ",Twitter Web App,,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,x18964696,WritersDigest,en,,,,,,,,,,,,,,,,x1551703839618863105,"The Writer's Digest team has witnessed many writing mistakes over the years, so we started this series to help iden… https://t.co/Y0JM0RvRdQ",25/07/2022 22:59,HubSpot,9,4,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551871473576513538,Michael Embry,America,"Author of 11 novels, three nonfiction sportsbooks, and a short-story collection. Blogger...Editor...Photographer...Traveler...Dog lover...Environmentalist",https://t.co/Id9iKu8S1W,FALSE,10051,9971,184,43671,5267,03/08/2011 15:20,FALSE,https://t.co/Id9iKu8S1W,http://www.michaelembry.com,,https://pbs.twimg.com/profile_banners/347907103/1630536872,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/1525149542097768450/lt2hV7ph_normal.jpg
x1338644758474805250,x1551729646995001344,26/07/2022 00:42,ClaireAttridge,Lucky to have @sherryoung_ capture some of our better looking moments while dive surveying!<U+0001F30A> https://t.co/l3PdsJOqMv,Twitter Web App,,,,,FALSE,FALSE,7,1,,,,,twitter.com/sherryoung_/st…,https://t.co/l3PdsJOqMv,https://twitter.com/sherryoung_/status/1551619077055008769,,,,,,,,,x1094948944990388224,sherryoung_,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551729646995001344,Claire Attridge,America,"She / her
Marine ecologist | Scientific diver | Kelp enthusiast 
MSc student @SFU @E2ocean",https://t.co/bGAYrRsAfM,FALSE,202,249,0,129,606,15/12/2020 00:40,FALSE,https://t.co/bGAYrRsAfM,https://tmel.wordpress.com/claire-attridge/,,https://pbs.twimg.com/profile_banners/1338644758474805250/1607993168,,http://pbs.twimg.com/profile_images/1392153787314302978/AX2mllqk_normal.jpg
x178179388,x1551736814800551937,26/07/2022 01:11,GeoLogistico,Interesante hilo de @PabloPardo1 Recomiendo leerlo. https://t.co/rHNtNhZcyC,Twitter Web App,,,,,FALSE,TRUE,0,22,,,,,,,,,,,,,,,,x76947892 x19869433,cmrondon PabloPardo1,es,,,,,,,,,,,,,,,,x1551695656707887104,Interesante hilo de @PabloPardo1 Recomiendo leerlo. https://t.co/rHNtNhZcyC,25/07/2022 22:27,Twitter for iPhone,22,22,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551736814800551937,Felipe  J. Castro H.,America,El reto no es cambiar de amo sino dejar de ser perro,https://t.co/BALVJRP9Wg,FALSE,2013,5002,227,28616,13239,14/08/2010 02:20,FALSE,https://t.co/BALVJRP9Wg,http://geologistica.org,,https://pbs.twimg.com/profile_banners/178179388/1586527956,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1533844977322602497/U9Xs0Vrs_normal.jpg
x1241814552,x1551768355362725889,26/07/2022 03:16,thomas_mock,"What’s the right place to put a .Rprofile or similar file so that it’s loaded every time I use R, whether from the command line or RStudio?",Twitter for iPhone,,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,x127042185,jsonbecker,en,,,,,,,,,,,,,,,,x1551767991641071616,"What’s the right place to put a .Rprofile or similar file so that it’s loaded every time I use R, whether from the command line or RStudio?",26/07/2022 03:14,Twitter for Mac,4,1,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551768355362725889,Tom Mock at #RStudioConf,America,"He/Him | Customer Enablement @RStudio <U+0001F468><U+200D><U+0001F4BB> 
Join #R4DS & try #TidyTuesday 
I <U+2764><U+FE0F>  Data, <U+0001F32E>, tables, #tidyverse & #RStats
https://t.co/Zhy5TTePmp",https://t.co/jYBsulyy65,FALSE,16592,1276,382,21501,44332,04/03/2013 17:35,FALSE,https://t.co/jYBsulyy65,https://themockup.blog,,https://pbs.twimg.com/profile_banners/1241814552/1547176500,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1550513632940904460/BVHnaWhq_normal.jpg
x706886609598283776,x1551677393722609664,25/07/2022 21:14,ivelasq3,"@S_bravo Sí, las charlas van a estar streaming en vivo a partir del miércoles por la mañana!",Twitter Web App,,x1551638075935141889,x54482107,S_bravo,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,x54482107,S_bravo,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551677393722609664,Isabella Velásquez,America,<U+0001F4AD> pipe dreams #rstats <U+0001F4CA> @RStudio Sr. Product Marketing Manager <U+0001F49C> @RLadiesSeattle co-organizer <U+270F><U+FE0F> Data Science in Education Using R https://t.co/0f6G6dJtmv <U+0001F408><U+200D><U+2B1B>,https://t.co/PFbCU33nDJ,FALSE,4320,1044,77,1024,10696,07/03/2016 16:57,FALSE,https://t.co/PFbCU33nDJ,http://ivelasq.rbind.io,,https://pbs.twimg.com/profile_banners/706886609598283776/1622214163,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1399221981061451781/aJvNk5sS_normal.jpg
x992210434898907138,x1549131761065525249,18/07/2022 20:39,armcn_,nplyr 0.1.0 is now available on CRAN <U+0001F389> nplyr is a grammar of nested data manipulation that allows users to perform… https://t.co/SESXIBi0Yc,Twitter for Android,,,,,FALSE,TRUE,0,113,,,,,,,,,,,,,,,,x1346474633520824320,markjrieke,en,,,,,,,,,,,,,,,,x1549053243954974720,nplyr 0.1.0 is now available on CRAN <U+0001F389> nplyr is a grammar of nested data manipulation that allows users to perform… https://t.co/SESXIBi0Yc,18/07/2022 15:27,Twitter for iPhone,576,113,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1549131761065525249,Andrew R McNeil,America,"R Shiny Developer @Sanofi 
#RStats CRAN <U+0001F4E6> quickcheck <U+0001F680>, maybe <U+0001F937><U+200D><U+2640><U+FE0F>",https://t.co/D3IJb2kbeW,FALSE,798,101,17,463,377,04/05/2018 01:12,FALSE,https://t.co/D3IJb2kbeW,https://github.com/armcn,,https://pbs.twimg.com/profile_banners/992210434898907138/1525397239,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/992213530005909504/samxoBT0_normal.jpg
x56458354,x1551787958562439168,26/07/2022 04:34,d_olivaw,@Noahpinion He's using DnD logic. https://t.co/AONh9OcvRh,Twitter for Android,,x1551768044916989952,x281877818,Noahpinion,FALSE,FALSE,0,0,,,,,,,,http://pbs.twimg.com/media/FYkO7KnXEAghsuY.png,https://t.co/AONh9OcvRh,https://twitter.com/d_olivaw/status/1551787958562439168/photo/1,photo,http://pbs.twimg.com/media/FYkO7KnXEAghsuY.png,https://t.co/AONh9OcvRh,https://twitter.com/d_olivaw/status/1551787958562439168/photo/1,,x281877818,Noahpinion,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NA/status/1551787958562439168,Elio Campitelli,America,Estudio el océano de aire en el que vivimos. Intento inspirarme en el amor y guiarme por el conocimiento. Uso #Rstats.,https://t.co/I3fuJdIzbl,FALSE,1760,566,43,25841,13805,13/07/2009 18:54,FALSE,https://t.co/I3fuJdIzbl,http://eliocamp.github.io,,https://pbs.twimg.com/profile_banners/56458354/1532791979,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1241062013499047940/w9y4YW72_normal.jpg
